gene	HCA.human_normal.TissueStability:normal:Esophagus	HCA.human_normal.TissueStability:normal:Lung	HCA.human_disease.PulmonaryFibrosisGSE135893:disease:Lung	16.human_peripheralBlood:young-healthyOld:normal:Peripheral Blood	16.human_peripheralBlood:young-frail:disease:Peripheral Blood	17.human_TabulaSapiens:normal:Blood	17.human_TabulaSapiens:normal:Bone Marrow	17.human_TabulaSapiens:normal:Muscle	17.human_TabulaSapiens:normal:Tongue	19.human_DiseaseGeneFusion:normal:Esophagus Muscularis
CNBP	-2.19734507167451	NA	23.1193523116251	-21.4644394259796	-57.5471231250639	NA	0.550357347279455	-5.70461528541148	NA	-0.55443050568754
CNDP2	NA	NA	NA	NA	NA	NA	NA	5.27218905278981	NA	NA
CNEP1R1	NA	NA	NA	NA	NA	NA	NA	0.651019595569727	NA	NA
CNFN	-2.86254777678503	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNIH1	NA	NA	NA	NA	NA	NA	NA	-1.60519411964862	NA	-0.382607492480555
CNIH3	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03040899143564
CNIH4	1.80230263186096	NA	1.67425024963986	NA	NA	NA	NA	-13.4496155448201	NA	-0.401204587322113
CNKSR3	NA	NA	NA	NA	NA	NA	NA	1.88965938552214	NA	-9.12127763978743
CNN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92885346947431
CNN2	NA	NA	-0.508842541095277	-3.06909318050657	-4.72547078069722	NA	0.883052858064834	0.59044694929956	NA	-0.893260205785699
CNN3	-0.575323873451737	NA	NA	NA	NA	NA	NA	-2.93910650256199	NA	-1.57937119446712
CNNM2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.471852325726861
CNOT1	NA	NA	NA	NA	NA	NA	NA	0.307047468274208	NA	-1.84694303710044
CNOT10	NA	NA	NA	NA	NA	NA	NA	-1.06476726457803	NA	-0.513515111227153
CNOT11	NA	NA	NA	NA	NA	NA	NA	0.332773359918248	NA	NA
CNOT2	NA	NA	NA	NA	NA	NA	1.10074475422472	3.02190246885219	NA	-1.0650992158663
CNOT4	NA	NA	NA	NA	NA	NA	NA	-6.45130658626121	NA	0.466721618343864
CNOT6L	NA	NA	NA	NA	NA	NA	1.83795853527835	-4.77046773060566	NA	0.322220865059555
CNOT7	NA	NA	NA	NA	NA	NA	0.655446961181424	2.32765749826155	NA	0.666104664817117
CNOT8	NA	NA	NA	NA	NA	NA	NA	-0.384078368839195	NA	0.447559657958613
CNOT9	NA	NA	NA	NA	NA	NA	4.2153983686542	-5.04496409458145	NA	NA
CNP	NA	NA	NA	NA	NA	NA	NA	0.894655050982798	NA	NA
CNPPD1	NA	NA	NA	NA	NA	NA	NA	0.317773391141212	NA	NA
CNPY2	NA	NA	NA	NA	NA	NA	3.48266076039771	13.7794913482802	NA	NA
CNPY3	NA	NA	NA	NA	NA	NA	0.777942586314949	1.10514732657139	NA	NA
CNRIP1	NA	NA	NA	NA	NA	NA	NA	-0.546626371619891	NA	NA
CNST	NA	NA	NA	NA	NA	NA	NA	-5.74444569454963	NA	1.32951574609876
CNTLN	NA	NA	NA	NA	NA	NA	NA	-8.76069598456098	NA	0.796136283247844
CNTN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.22225824782469
CNTN4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.81125682105405
CNTNAP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63364132518434
CNTNAP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.10476567422362
CNTNAP3B	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.616604442008088
CNTNAP5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.897780545841518
CNTRL	NA	NA	NA	NA	NA	NA	-3.76388621667494	-2.29360151288502	NA	NA
COA1	NA	NA	NA	NA	NA	NA	NA	-0.40407335023566	NA	-1.58842002903847
COA3	3.88236607724889	NA	-0.338940910728107	NA	NA	NA	NA	-0.630613751164564	NA	0.876223056654707
COA4	NA	NA	NA	NA	NA	NA	NA	1.91223647213221	NA	NA
COA5	NA	NA	NA	NA	NA	NA	NA	-1.49830085859119	NA	NA
COA6	NA	NA	NA	NA	NA	NA	NA	-1.21671047285951	NA	NA
COBL	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.50582044937572
COBLL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48898577755629
COCH	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56704675183132
COG1	NA	NA	NA	NA	NA	NA	NA	-0.600685190123182	NA	NA
COG3	NA	NA	NA	NA	NA	NA	NA	-2.87443849066596	NA	-0.796524456769021
COG4	NA	NA	NA	NA	NA	NA	NA	-2.5417544964131	NA	1.87583012499112
COG5	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.761430488760069
COG7	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.453314670332857
COIL	NA	NA	NA	NA	NA	NA	NA	-2.53611275862811	NA	NA
COL12A1	NA	NA	NA	NA	NA	NA	NA	-2.42996483977956	NA	-36.4938907882655
COL14A1	NA	NA	NA	NA	NA	NA	NA	5.63032009363485	NA	NA
COL15A1	NA	NA	NA	NA	NA	NA	NA	7.81873584846006	NA	-1.86850834952942
COL16A1	NA	NA	NA	NA	NA	NA	NA	1.54916062521031	NA	NA
COL18A1	NA	NA	NA	NA	NA	NA	NA	1.7606174787434	NA	-4.04421156063833
COL19A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.26875188392469
COL1A1	NA	NA	-3.03119282376504	NA	NA	NA	NA	56.7606862557727	NA	-1.53990755867031
COL1A2	NA	NA	-0.359103936166158	NA	NA	NA	NA	55.5574055452546	NA	-0.7863764777922
COL21A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00074807484892
COL24A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.504447107839454
COL26A1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.775343347930561
COL3A1	NA	NA	-5.25686465098466	NA	NA	NA	NA	49.5363666402444	NA	-0.604600556442459
COL4A1	NA	NA	NA	NA	NA	NA	NA	99.7131011625093	NA	-50.4971494348659
COL4A2	NA	NA	NA	NA	NA	NA	NA	114.188328384888	NA	-92.0201489167778
COL4A3BP	NA	NA	NA	NA	NA	NA	NA	-3.44905553213009	NA	-2.0164615650427
COL4A5	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.1479854688676
COL4A6	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.83303961865907
COL5A1	NA	NA	NA	NA	NA	NA	NA	1.84707194876089	NA	0.352305435162338
COL5A2	NA	NA	NA	NA	NA	NA	NA	2.0789020863125	NA	-0.568632613738851
COL6A1	NA	NA	2.20206166354005	NA	NA	NA	NA	106.200125829346	NA	22.5302840282191
COL6A2	NA	NA	-0.487611100108923	NA	NA	NA	NA	157.746506387776	NA	17.3247278344339
COL6A3	NA	NA	2.51783593186166	NA	NA	NA	NA	11.2477218587667	NA	-0.662351655973494
COL8A1	NA	NA	NA	NA	NA	NA	NA	-0.525806902520205	NA	-2.85814284357128
COLEC12	NA	NA	NA	NA	NA	NA	NA	-6.43467976881913	NA	-15.9077213846228
COLGALT1	NA	NA	NA	NA	NA	NA	NA	0.346939294979326	NA	0.635011918043835
COMMD1	NA	NA	NA	NA	NA	NA	NA	5.78480227562811	NA	2.74502250325696
COMMD10	NA	NA	NA	NA	NA	NA	NA	2.15956242119622	NA	-0.72104077425809
COMMD2	NA	NA	NA	NA	NA	NA	NA	0.62097330350106	NA	NA
COMMD3	NA	NA	NA	NA	NA	NA	8.17079513878278	1.81448588479978	NA	NA
COMMD4	NA	NA	NA	NA	NA	NA	NA	0.603827882110811	NA	NA
COMMD5	NA	NA	NA	NA	NA	NA	NA	1.97125861433671	NA	NA
COMMD6	6.29162353834487	-0.540851516118985	9.2787401417245	-9.18191533904934	-67.1933677734723	-5.23965304118463	1.31957515812413	-0.576577567098691	NA	0.917255798885771
COMMD7	NA	NA	NA	NA	NA	NA	NA	0.863971101571645	NA	-1.08874825754339
COMMD8	NA	NA	NA	NA	NA	NA	NA	0.621859002875174	NA	NA
COMMD9	NA	NA	NA	NA	NA	NA	NA	0.830409953971326	NA	NA
COMT	1.47323488326782	NA	28.8030403432286	NA	NA	NA	NA	2.32994116267168	NA	0.303335773314483
COMTD1	4.10338435726747	NA	NA	NA	NA	NA	NA	NA	NA	NA
COP1	NA	NA	NA	NA	NA	NA	NA	-1.36401399517177	NA	NA
COPA	NA	NA	NA	NA	NA	NA	0.402988779048102	-9.70913077234098	NA	-0.377120330417282
COPB1	NA	NA	NA	NA	NA	NA	1.59825589120083	1.10909777022435	NA	-0.727166505669373
COPB2	NA	NA	NA	NA	NA	NA	NA	3.67183433105443	NA	-1.15354586619578
COPE	7.10236659316116	NA	0.807683573900033	NA	NA	NA	0.515317741740206	13.2894663914567	NA	-1.37510799227778
COPG1	NA	NA	NA	NA	NA	NA	NA	1.64401692474116	NA	NA
COPG2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.998167798670277
COPRS	NA	NA	NA	NA	NA	NA	NA	0.784101825284316	NA	-0.837938432558971
COPS2	NA	NA	NA	NA	NA	NA	NA	-1.94688850576862	NA	-1.21061314256379
COPS3	NA	NA	NA	NA	NA	NA	NA	0.813504384541609	NA	NA
COPS4	NA	NA	NA	NA	NA	NA	NA	-0.414658214162181	NA	-0.888666925415962
COPS5	NA	NA	NA	NA	NA	NA	NA	-0.685451943356669	NA	NA
COPS6	NA	NA	NA	NA	NA	NA	8.14805601457217	5.63570581894732	NA	1.46369842374672
COPS7A	NA	NA	NA	NA	NA	NA	NA	0.400083898999579	NA	-0.564768316188881
COPS8	NA	NA	NA	NA	NA	NA	NA	-2.038396775528	NA	0.398781564269041
COPS9	5.80989197814978	NA	NA	NA	NA	NA	-2.22645188668605	2.39124061277453	NA	NA
COPZ1	NA	NA	NA	NA	NA	NA	7.20188601738169	2.40931820032968	NA	-0.787236933212487
COPZ2	NA	NA	NA	NA	NA	NA	NA	6.93371333091548	NA	-0.403409759025238
COQ10B	NA	NA	NA	NA	NA	NA	NA	-2.80126075111076	NA	-2.20761031940218
COQ4	NA	NA	0.626677116259135	NA	NA	NA	NA	-1.27969182921966	NA	NA
COQ9	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.501210945125208
CORO1A	NA	NA	-48.1976987830575	6.70267962529861	3.27281828049437	6.70856294557961	1.2078972205523	NA	NA	NA
CORO1B	NA	NA	NA	NA	NA	NA	NA	2.57004294532485	NA	NA
CORO1C	NA	NA	NA	NA	NA	NA	NA	1.63330918719523	NA	-0.469953529143429
CORO6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.836320475125011
COTL1	NA	2.20659328679999	2.2629003481213	-73.5613159016824	-2.14684443899446	-11.6369348827947	2.64972764291192	1.10372376020838	NA	NA
COX11	NA	NA	NA	NA	NA	NA	NA	-0.507617503402371	NA	0.461018106349272
COX14	NA	NA	NA	NA	NA	NA	0.790092127501834	0.57104367668688	NA	NA
COX15	NA	NA	NA	NA	NA	NA	NA	-0.506015229739033	NA	NA
COX16	NA	NA	NA	NA	NA	NA	2.35312122207909	1.08042935478635	NA	NA
COX17	NA	NA	3.11715181993608	NA	NA	NA	1.49197820728599	-1.90690297637316	NA	2.11638304163458
COX19	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.477828079247744
COX20	NA	NA	NA	NA	NA	NA	NA	-4.75388779406734	NA	1.22791103249612
COX20P1	NA	NA	NA	NA	NA	NA	NA	1.42756199629488	NA	NA
COX4I1	-43.1699724720091	-0.341712383142795	33.4891740835699	76.9045710268632	-140.59454394537	15.0523141558819	6.10296320670333	1.17716090606113	NA	-0.803919983497705
COX5A	-0.805601863589985	NA	45.2024303688595	-0.311301943557569	-1.07860534945931	NA	0.922648255789293	-2.2930488543895	NA	1.85526779451725
COX5B	12.3112965149629	-0.576367251679974	94.8156723913932	2.77377134534001	-1.36751113594345	-0.832587786740298	5.91299362837899	0.885465668192552	NA	2.85719296827762
COX6A1	7.30635029604296	2.34215138431535	48.5208363088341	0.688639993085067	-4.09242176699013	NA	1.53020304601487	11.313122797635	-3.50263070711155	NA
COX6A1P2	NA	NA	NA	NA	NA	NA	NA	9.09216508830225	NA	NA
COX6B1	22.7402381499177	0.463093778989604	50.8108621775289	5.61595286613088	3.21139166350543	-4.32639956858808	3.09249362622625	1.31727361186688	NA	6.72867653850153
COX6C	3.34435973651978	1.12452162137889	17.3490274689507	-1.1438210003462	-7.90487682349132	-5.80547521179584	2.30937626113974	3.06009686384645	NA	0.575581828431776
COX7A1	NA	NA	NA	NA	NA	NA	NA	-1.42136763621111	NA	-0.328258377464342
COX7A2	25.0445077088185	3.53549505283833	91.4413307829252	-2.22343153570856	-6.11321286634971	NA	-0.832419738720219	0.378173266391411	NA	2.49452649947388
COX7A2L	NA	NA	0.32144985689495	NA	NA	NA	0.446517310225795	-0.483894853450134	NA	-0.493553131115323
COX7B	27.6659012871856	NA	45.7415283460669	1.21281683019739	0.728305109989096	NA	-0.499050278870119	-15.7637702595892	NA	5.97169680982747
COX7C	26.3306444957868	16.0142835855821	7.13186809726298	-71.3630134429076	-229.993855619827	-18.6580407404165	2.92781210862883	2.7950322631499	NA	-0.389405740425969
COX8A	84.2539401811034	0.760576792946829	78.7783342421091	8.75941319936141	0.310284612551105	-2.00037982135148	3.4994234809204	10.2606410155487	NA	NA
CP	NA	NA	7.63814531154157	NA	NA	NA	NA	NA	NA	NA
CPB1	NA	NA	NA	NA	NA	NA	NA	0.344222957892267	NA	NA
CPD	NA	NA	NA	NA	NA	NA	NA	-3.97217336063466	NA	-28.3177706727614
CPE	NA	NA	NA	NA	NA	NA	NA	4.07214088410792	NA	0.475468234107049
CPEB2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.323972451924127
CPEB3	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.92169505208213
CPEB4	NA	NA	NA	NA	NA	NA	NA	-5.74838300761068	NA	-2.08445125558147
CPED1	NA	NA	NA	NA	NA	NA	NA	-1.17669384562782	NA	-1.42120244842243
CPM	NA	NA	-0.736488514323746	NA	NA	NA	NA	-2.44168257380985	NA	NA
CPNE1	NA	NA	NA	NA	NA	NA	NA	2.92691423441349	NA	0.736654279541011
CPNE2	NA	NA	NA	NA	NA	NA	NA	-0.583418955098694	NA	NA
CPNE3	-2.33192223740946	NA	NA	NA	NA	NA	NA	0.576144773016681	NA	0.431461674366118
CPNE4	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.95175150317953
CPNE8	NA	NA	NA	NA	NA	NA	NA	3.09502370007163	NA	-5.10394232630158
CPPED1	NA	NA	NA	NA	NA	NA	NA	-2.64861024348578	NA	1.31374711363893
CPQ	NA	NA	NA	NA	NA	NA	NA	5.94872687906493	NA	0.533672943198912
CPSF2	NA	NA	NA	NA	NA	NA	NA	-7.82726054521273	NA	-0.964033994827694
CPSF3L	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.38311831880656
CPSF6	NA	NA	NA	NA	NA	NA	NA	-2.42499311794413	NA	-1.6374097512667
CPSF7	NA	NA	NA	NA	NA	NA	NA	0.610531137090196	NA	0.411861615667305
CPT1A	NA	NA	NA	NA	NA	NA	NA	0.542847803329027	NA	0.543372601834923
CPVL	NA	NA	NA	NA	NA	-10.6009610918758	NA	1.07399830356959	NA	NA
CPXM2	NA	NA	NA	NA	NA	NA	NA	-0.878354313841082	NA	-13.9771937606348
CR381670.1	NA	NA	NA	NA	NA	NA	NA	-2.26623509020369	NA	NA
CRABP2	-31.3506847668138	NA	NA	NA	NA	NA	NA	NA	NA	NA
CRADD	NA	NA	NA	NA	NA	NA	NA	1.34221762622061	NA	-0.329364017711528
CRBN	NA	NA	NA	NA	NA	NA	0.939672842814536	-3.29095821386177	NA	-0.464786691902587
CRCP	NA	NA	NA	NA	NA	NA	NA	0.324162677043249	NA	NA
CRCT1	-0.833627527794287	NA	NA	NA	NA	NA	NA	NA	NA	NA
CREB1	NA	NA	NA	NA	NA	NA	NA	-2.691037727035	NA	-0.640602469301546
CREB3	NA	NA	NA	NA	NA	NA	NA	0.313638437144195	NA	NA
CREB3L2	NA	NA	NA	NA	NA	NA	-0.911782963593034	-4.37150451467027	NA	-2.09264222500454
CREB5	NA	NA	NA	NA	NA	NA	NA	-1.47305163012041	NA	-4.4520161794311
CREBBP	NA	NA	NA	NA	NA	NA	NA	0.639449592888067	NA	-0.625751595185008
CREBL2	NA	NA	NA	NA	NA	NA	NA	-1.47034555889928	NA	NA
CREBRF	NA	NA	NA	NA	NA	NA	NA	-2.78791334371154	NA	-0.371358241213814
CREBZF	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.346745135476959
CREG1	NA	NA	-1.25327849113845	NA	NA	NA	NA	-8.56652197470673	NA	NA
CRELD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.303083464411004
CRELD2	NA	NA	NA	NA	NA	NA	NA	0.391303634409838	NA	NA
CREM	NA	3.74454895666816	NA	4.10366253341071	-11.654269221698	NA	NA	3.24773760745991	NA	-1.69925624700174
CRIM1	NA	NA	NA	NA	NA	NA	NA	1.18493011686472	NA	-5.28957965465575
CRIP1	NA	NA	261.406108889359	21.5845642086957	-12.8457889656089	NA	NA	2.23912403028012	NA	NA
CRIP2	NA	NA	-0.563018308486249	NA	NA	NA	NA	24.2000650809561	NA	-0.356164095232217
CRIPT	NA	NA	NA	NA	NA	NA	NA	-3.51349285995279	NA	NA
CRISPLD2	NA	NA	NA	NA	NA	NA	NA	2.10105210627937	NA	-67.248266927033
CRK	NA	NA	NA	NA	NA	NA	NA	-1.82891215428216	NA	0.873161197802804
CRKL	NA	NA	NA	NA	NA	NA	NA	-7.14883600223797	NA	NA
CRLF1	NA	NA	NA	NA	NA	NA	NA	64.036510542013	NA	0.772509381950344
CRLF3	NA	NA	NA	NA	NA	NA	NA	0.538548924415975	NA	2.57898067422771
CRLS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.34672745046153
CRMP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15099849770182
CRNDE	NA	NA	3.62848208392027	NA	NA	NA	NA	0.706781642360086	NA	NA
CRNN	-9.31026491085214	NA	NA	NA	NA	NA	NA	NA	NA	NA
CROCCP2	NA	NA	NA	NA	NA	NA	NA	0.435408930234699	NA	NA
CRTAP	NA	NA	0.678262902907824	NA	NA	NA	NA	-14.4103877848105	NA	0.316282125368911
CRTC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.54178243738946
CRTC2	NA	NA	NA	NA	NA	NA	NA	0.785412226544197	NA	NA
CRTC3	NA	NA	NA	NA	NA	NA	NA	0.667610967341383	NA	-5.35172268937823
CRY1	NA	NA	NA	NA	NA	NA	NA	-0.669542253804256	NA	NA
CRY2	NA	NA	NA	NA	NA	NA	NA	0.378203462353834	NA	-1.52323959610849
CRYAB	1.95138981196096	NA	NA	NA	NA	NA	NA	12.6791857458493	NA	3.40502202499885
CRYBG1	NA	NA	NA	NA	NA	NA	NA	-11.7631243562895	NA	NA
CRYBG3	NA	NA	NA	NA	NA	NA	NA	-5.95046937575083	NA	0.400018053329188
CRYL1	NA	NA	NA	NA	NA	NA	NA	-4.64504588992515	NA	-0.465921747043288
CRYZ	NA	NA	NA	NA	NA	NA	NA	-1.99514828707172	NA	NA
CRYZL1	NA	NA	NA	NA	NA	NA	NA	1.15045933865303	NA	NA
CS	NA	NA	NA	NA	NA	NA	NA	-0.414767598609506	NA	-0.833538159598302
CSAD	NA	NA	NA	NA	NA	NA	NA	2.49903929470518	NA	NA
CSDE1	NA	NA	1.02335398431323	0.751692267106334	-14.9628581473264	NA	-0.320221285961672	-7.08522890997693	NA	6.54397114927261
CSE1L	NA	NA	NA	NA	NA	NA	NA	-3.40794265217161	NA	1.2311921460703
CSF1	NA	NA	NA	NA	NA	NA	NA	8.20596509900475	NA	NA
CSF3	NA	NA	NA	NA	NA	NA	NA	16.542065955667	NA	NA
CSF3R	NA	NA	NA	5.59616197587867	-2.42499900295316	1.55568294646571	NA	NA	NA	NA
CSGALNACT1	NA	NA	NA	NA	NA	NA	NA	-0.907762899905972	NA	-2.60219176929255
CSGALNACT2	NA	NA	NA	NA	NA	NA	NA	-4.15370321246051	NA	-1.98813097215213
CSMD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32675500217898
CSNK1A1	NA	NA	NA	NA	NA	NA	0.540927459009729	-5.74621159319338	NA	-1.09404441510386
CSNK1D	NA	NA	NA	NA	NA	NA	NA	2.08313216772366	NA	-2.40048889782418
CSNK1E	NA	NA	NA	NA	NA	NA	NA	3.01039236338746	NA	-0.669588464929793
CSNK1G1	NA	NA	NA	NA	NA	NA	NA	-1.29232470893272	NA	NA
CSNK1G2	NA	NA	NA	NA	NA	NA	NA	1.06638772112368	NA	NA
CSNK1G3	NA	NA	NA	NA	NA	NA	NA	-5.27609226647512	NA	-0.475935323627607
CSNK2A1	NA	NA	NA	NA	NA	NA	NA	-3.68733130908635	NA	-1.13931506036266
CSNK2A2	NA	NA	NA	NA	NA	NA	NA	-0.507305520500222	NA	-0.330696913164353
CSNK2B	NA	NA	0.320821345119437	NA	NA	NA	2.35275794771042	8.28851146219015	NA	NA
CSPG4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.334180103176793
CSPP1	NA	NA	NA	NA	NA	NA	NA	-1.06007999740316	NA	-1.45766853969397
CSRNP1	NA	NA	NA	-2.60143600561564	-17.138438307763	NA	NA	-10.9983226778882	NA	NA
CSRNP2	NA	NA	NA	NA	NA	NA	NA	-0.521151594512086	NA	NA
CSRNP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.644396216164374
CSRP1	NA	NA	NA	NA	NA	NA	NA	-0.346387022392091	NA	5.34244227115662
CSRP2	0.910968936645242	NA	NA	NA	NA	NA	NA	0.662198878214695	NA	-4.23563750373482
CST3	-4.16486870309073	-25.2268073830802	38.9227743963512	26.9423125993219	56.9003430729681	36.9625263039585	8.98111477815946	11.0805305476253	NA	11.3110728680639
CST7	NA	NA	0.88196590936383	-1.21251724130333	-1.10787577614752	-9.72581540181019	2.73650930809318	6.17066459273292	NA	NA
CSTA	5.85403504653663	1.93153597544962	2.19511830293184	1.00401698403395	-0.623506091068864	-1.03282750462224	NA	NA	9.69724948661056	NA
CSTB	-2.66469574850449	-2.24303130964991	Inf	6.13061222462307	-0.368886792721372	NA	-1.25286314502713	-3.56387291181761	12.0416816079662	NA
CSTF1	NA	NA	NA	NA	NA	NA	NA	0.331440719403002	NA	NA
CSTF2T	NA	NA	NA	NA	NA	NA	NA	-4.38551324294947	NA	NA
CSTF3	NA	NA	NA	NA	NA	NA	NA	-0.466591718736426	NA	-0.863705189662352
CTA-276F8.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.815673384656483
CTB-171A8.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.23928583369264
CTBP1	NA	NA	NA	NA	NA	NA	0.622282417013812	1.35715713544936	NA	-0.817753366264338
CTBP2	NA	NA	NA	NA	NA	NA	NA	-0.716282595074502	NA	-1.04626733018615
CTBS	NA	NA	NA	NA	NA	NA	NA	-4.98319172943011	NA	NA
CTC-260E6.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.723290122104974
CTC-471J1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.45545205894723
CTCF	NA	NA	NA	NA	NA	NA	NA	-5.53780335070284	NA	-0.419331844266564
CTD-2054N24.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.355271617746259
CTD-2175A23.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.62023070415242
CTD-2337A12.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.62098235173094
CTD-2380F24.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.600151426394006
CTD-2515A14.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.403787263338393
CTD-2537O9.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.528596179556177
CTD-3131K8.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.334059480470982
CTD-3239E11.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.06728042694609
CTD-3252C9.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.380013720128046
CTDNEP1	NA	NA	NA	NA	NA	NA	NA	2.4122563910081	NA	NA
CTDSP1	NA	NA	NA	NA	NA	NA	NA	1.2609889743213	NA	-1.09956972238201
CTDSP2	NA	NA	NA	NA	NA	NA	NA	0.647565632885478	NA	-2.22527011563745
CTDSPL	NA	NA	NA	NA	NA	NA	NA	-0.516350228402881	NA	-1.0495239302756
CTDSPL2	NA	NA	NA	NA	NA	NA	NA	-3.01693220812877	NA	0.403250233237598
CTGF	NA	NA	0.803667934271157	NA	NA	NA	NA	NA	NA	4.39427716112282
CTIF	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.50579176023142
CTNNA1	NA	NA	NA	NA	NA	NA	NA	11.1049792807177	NA	-6.76845398192322
CTNNA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.828479374881212
CTNNA3	NA	NA	NA	NA	NA	NA	NA	NA	NA	-16.7757439091
CTNNAL1	NA	NA	NA	NA	NA	NA	NA	-0.886440892261599	NA	-2.11442337470534
CTNNB1	NA	NA	NA	NA	NA	NA	NA	-0.981817487494115	NA	-0.33345829755496
CTNNBIP1	8.40154100928618	NA	NA	NA	NA	NA	NA	NA	NA	NA
CTNNBL1	NA	NA	NA	NA	NA	NA	NA	0.486522717748433	NA	-0.833150278027212
CTNND1	NA	NA	NA	NA	NA	NA	NA	-29.3168618585314	NA	-0.643135340263865
CTNND2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.44647062286202
CTPS1	NA	NA	NA	NA	NA	NA	NA	-2.80312686169369	NA	-1.32248769611248
CTPS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.310111742412504
CTR9	NA	NA	NA	NA	NA	NA	NA	0.57897791207328	NA	NA
CTSA	NA	NA	10.2780032564891	NA	NA	NA	NA	6.3796959672138	NA	NA
CTSB	22.9322052455561	-5.09004133739094	47.3491335021048	12.0056537124109	-4.8418227101874	14.6082021076161	9.60490517753858	54.8361865860123	NA	-1.78307875155989
CTSC	NA	3.24736597388012	59.5674551797113	NA	NA	NA	NA	-1.49244673838411	NA	NA
CTSD	23.529534328636	-0.889677331701156	20.4720654403835	15.1784883782776	0.429415505240933	-1.28113966656914	0.831951500980352	23.0319875447671	NA	NA
CTSE	NA	NA	6.55458578864477	NA	NA	NA	NA	NA	NA	NA
CTSF	NA	NA	NA	NA	NA	NA	NA	3.5293131308018	NA	NA
CTSH	NA	24.269441977005	-47.6800404792135	NA	NA	NA	NA	8.20065878234882	NA	NA
CTSK	NA	NA	1.15839570605646	NA	NA	NA	NA	0.85974970092134	NA	NA
CTSL	NA	NA	46.7672514668657	NA	NA	NA	NA	22.9669006633804	NA	-0.516121344807842
CTSO	NA	NA	NA	NA	NA	NA	NA	-7.91011099775518	NA	NA
CTSS	NA	0.306178861488993	14.4991215661892	47.1531634609543	9.77173694108799	-26.3255902172403	7.81038551006201	4.46476282728841	NA	NA
CTSW	NA	NA	4.74445543695859	-0.522668552155521	5.24179851317982	-5.10542180265213	NA	NA	NA	NA
CTSZ	NA	NA	92.7038181934522	NA	NA	-2.52269745560723	NA	NA	NA	-2.33529078025995
CTTN	NA	NA	NA	NA	NA	NA	NA	0.947990298063365	NA	-0.73786316684612
CTTNBP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.71105419800005
CTTNBP2NL	NA	NA	NA	NA	NA	NA	NA	-1.00716752137953	NA	1.22363285408386
