study,group,tissue,cellType,gene1,gene2,is_marker
17.human_TabulaSapiens,normal,Tongue,Immune Cells-Granulocyte,SPRR3,2,no
17.human_TabulaSapiens,normal,Tongue,Immune Cells-Granulocyte,TACSTD2,1,no
17.human_TabulaSapiens,normal,Tongue,Immune Cells-Granulocyte,TAGLN2,1,no
17.human_TabulaSapiens,normal,Tongue,Immune Cells-Granulocyte,TMEM59,1,no
17.human_TabulaSapiens,normal,Tongue,Immune Cells-Granulocyte,TOMM20,1,no
17.human_TabulaSapiens,normal,Tongue,Immune Cells-Granulocyte,TPM3,1,no
17.human_TabulaSapiens,normal,Tongue,Immune Cells-Granulocyte,UQCRH,2,no
17.human_TabulaSapiens,normal,Tongue,Immune Cells-Granulocyte,WASF2,2,no
17.human_TabulaSapiens,normal,Tongue,Immune Cells-Granulocyte,YBX1,1,no
17.human_TabulaSapiens,normal,Tongue,Immune Cells-Granulocyte,YWHAQ,2,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,ABL2,2,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,ACTR2,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,ADAM17,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,ARPC5,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,ATF3,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,ATP6V0B,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,C1QB,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,C1orf162,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,CAPZA1,3,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,CDC42,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,CEP350,2,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,CSDE1,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,FOSL2,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,G0S2,3,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,GUK1,3,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,HNRNPU,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,ID2,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,IER5,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,IVNS1ABP,2,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,KIF1B,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,LAPTM4A,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,LEPROT,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,MACF1,2,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,MGST3,2,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,NLRP3,3,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,NUCKS1,2,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,PLEK,3,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,PRRC2C,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,PTGS2,2,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,PTP4A2,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,REL,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,RGL1,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,RGS1,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,RGS2,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,RHOB,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,RPS8,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,S100A6,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,SERBP1,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,SFPQ,2,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,WASF2,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,YBX1,1,no
17.human_TabulaSapiens,normal,Vasculature,Immune Cells-Granulocyte,ZFP36L2,1,no
17.human_TabulaSapiens,normal,Vasculature,Satellite Cell,DES,1,no
17.human_TabulaSapiens,normal,Vasculature,Satellite Cell,EGR1,1,no
17.human_TabulaSapiens,normal,Vasculature,Satellite Cell,GPX3,1,no
17.human_TabulaSapiens,normal,Vasculature,Satellite Cell,MGST3,1,no
17.human_TabulaSapiens,normal,Vasculature,Satellite Cell,PNRC1,1,no
17.human_TabulaSapiens,normal,Vasculature,Satellite Cell,TGFBI,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,ADI1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,C2orf40,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,CALM2,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,CAP1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,CCN1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,CRIM1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,EFEMP1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,EIF4A2,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,EPAS1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,FILIP1L,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,FRZB,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,FSTL1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,GUK1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,H3F3A,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,ID3,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,JUN,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,LAPTM4A,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,LEPROT,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,LMCD1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,LMOD1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,MGST3,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,MRPL33,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,MYLK,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,NDUFB4,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,NDUFS5,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,NFIA,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,PARK7,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,PPP1CB,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,PRDX1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,PRDX6,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,PRELP,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,RAMP1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,RGS5,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,RHOB,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,RHOC,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,RPL31,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,RPS7,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,S100A4,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,SSB,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,TINAGL1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,TM4SF1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,TMEM59,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,TNS1,1,no
17.human_TabulaSapiens,normal,Vasculature,Smooth Muscle Cells,TXNIP,1,no
18.human_CrossTissueImmuneCells,normal,Blood,Immune Cells-Nk Cell,ARL4C,1,no
18.human_CrossTissueImmuneCells,normal,Blood,Immune Cells-Nk Cell,CTSW,1,no
18.human_CrossTissueImmuneCells,normal,Blood,Immune Cells-Nk Cell,GAPDH,1,no
18.human_CrossTissueImmuneCells,normal,Blood,Immune Cells-Nk Cell,GNLY,1,no
18.human_CrossTissueImmuneCells,normal,Blood,Immune Cells-Nk Cell,GZMK,1,no
18.human_CrossTissueImmuneCells,normal,Blood,Immune Cells-Nk Cell,NFKBIA,1,no
18.human_CrossTissueImmuneCells,normal,Blood,Immune Cells-Nk Cell,RPL27A,1,no
18.human_CrossTissueImmuneCells,normal,Blood,Immune Cells-Nk Cell,SH3BGRL3,1,no
18.human_CrossTissueImmuneCells,normal,Blood,Immune Cells-Nk Cell,UBC,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,ACTB,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,ACTG1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,B2M,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,CCL5,21,yes
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,CFL1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,DDX5,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,DNAJB1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,FTL,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,GNLY,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,HLA-E,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,HSPA8,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,IL32,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,NKG7,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,NR4A2,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,PFN1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,PNRC1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,PRF1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,RPL29,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,RPL5,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,RPL7A,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,RPS13,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,RPS7,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,SH3BGRL3,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Endothelial Cell-Vascular Endothelial Cells,UBC,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,CD52,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,DUSP1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,EEF1A1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,EEF1D,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,GNLY,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,HIST1H4C,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,HSPE1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,JUN,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,NPM1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,OST4,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,RHOA,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,S100A6,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,TAGLN2,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,TMA7,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Erythrocyte,TXNIP,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,ATP6V0C,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,BTG1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,CEBPD,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,CXCL2,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,CXCL8,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,DUSP1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,FCER1G,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,FOS,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,FTH1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,HLA-C,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,HSPA5,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,IFITM2,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,IL1B,31,yes
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,ITM2B,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,KLF6,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,LAPTM5,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,MCL1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,MTRNR2L12,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,NFKBIA,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,NFKBIZ,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,PNRC1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,RPLP1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,SERF2,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,SOD2,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,SRGN,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,THBS1,1,no
18.human_CrossTissueImmuneCells,normal,Bone Marrow,Immune Cells-Monocyte,ZFAND5,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,ANKRD28,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,ANKRD37,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,ATF3,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,BCAS2,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,BTF3,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,BTG2,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,CD74,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,CDKN1A,147,yes
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,COX7C,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,CUTA,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,DUSP2,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,H3F3A,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HDLBP,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HINT1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HIST1H1C,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HLA-A,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HLA-B,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HLA-C,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HLA-E,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HSP90AB1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HSPA1A,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HSPA1B,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,HSPD1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,IGKV1-5,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,IGKV3-20,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,IGKV4-1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,IRF1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,JUN,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,KRTCAP2,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,LMAN2,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,LMNA,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,MANF,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,MCL1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,MTRNR2L12,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,OST4,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,PELI1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,PTMA,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,RGS1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,RHOB,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,RPL10A,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,RPL22,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,RPS10,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,RPS7,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,RPS8,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,RPSA,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,S100A6,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,SEC62,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,SERP1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,SPCS1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,SPCS3,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,SSR2,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,SSR3,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,SUB1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,TAGLN2,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,TENT5C,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,TMED9,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,TMSB10,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,TXNDC5,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,TXNIP,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,YBX1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,YPEL5,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-B Cell,ZFP36L2,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,ARL4C,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,ASAH1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,CD74,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,EEF1A1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,FGL2,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,GLUL,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,HES4,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,HLA-C,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,HLA-DMA,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,HSPA5,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,INSIG1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,MALAT1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,MARCKS,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,NINJ1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,PABPC1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,RPL12,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,RPL22,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,RPL31,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,RPL34,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,RPL7,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,RPL9,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,RPS27,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,RPS6,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,SELENOK,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,SELENOP,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,SOD2,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,SQSTM1,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,SRGN,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,UBE2D3,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Macrophage,UQCRB,1,no
18.human_CrossTissueImmuneCells,normal,Jejunum Lamina Propria,Immune Cells-Nk Cell,BTG1,1,no
